242,kentharbee, Live updates here on twitter.  #DuterteVisitsUPLB,,,,
243,akosileann, Kudos to the student who asked. very persistent sa question niya. also very brave to talk back to mayor Duterte! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #DuterteVisitsUPLB,,,,
244,hindiSANdara, Sana po magkaroon na ng live streaming... Sayang Q&amp;A! #DuterteVisitsUPLB,,,,
245,MarC_MS_147, Oh gawd pls pls. Kindly educate every family too of responsible parenthood :) #DuterteVisitsUPLB  https://t.co/daeGVrGjiP,,,,
246,engrsypadilla25, Duterte for President!<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>#DuterteVisitsUPLB  https://t.co/BAVOWl4s12,,,,
247,akosileann, this is not so good #DuterteVisitsUPLB,,,,
248,wielsonf, Definitely an invalid argument  #DuterteVisitsUPLB haaaay https://t.co/li1LYVxcbd,,,,
249,amerckay, I did not see mayor Duterte in person but I had a selfie with senator Cayetano. #DuterteVisitsUPLB https://t.co/VYbA8F7BHI,,,,
250,uplbperspective, @uplbperspective Duterte: We have to restore the charity ward facilities #DuterteVisitsUPLB,,,,
251,juncobalmeo," *laughs* """"Kaloka"""" -ate nurseHAHAHAHAHAHAHA #DuterteVisitsUPLB",,,,
252,siJuanIt0, #DuterteVisitsUPLB these UP students are getting over themselves with what they did to #phvotebinay d one who asks for the gun thing is lol,,,,
253,OrtizDirk, #DuterteVisitsUPLB ang di maawat na pag bulusok ng bagong presidente ng Pinas,,,,
254,uplbperspective, A nurse from LBDH requested to be catered; asks what Duterte's plans for the Health sector will be #DuterteVisitsUPLB,,,,
255,jacquesLB," """"Kaloka!"""" #DuterteVisitsUPLB",,,,
256,cgpanao, Duterte Rocks the Nation #PHVoteDuterte #DuterteVisitsUPLB,,,,
257,GeraldEmld, No questions were answered. Binay was much better #DuterteVisitsUPLB,,,,
258,akosileann, I'm not live tweeting anymore kasi jammed yung signal ng live streaming #DuterteVisitsUPLB,,,,
259,mitchybeetchy, #DuterteVisitsUPLB  https://t.co/CxjqoltIUH,,,,
260,MindaNow1, @KatDeCastro tama <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PHVoteDuterte #Duterte2016 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD> #DuterteVisitsUPLB,,,,
261,chichaychi, @palquintos uu nga tan jina.. #DuterteVisitsUPLB #Duterte2016 #DuterteCayetano,,,,
262,akosileann, masyadong malayo yung sagot niya sa tanong nung student #DuterteVisitsUPLB,,,,
263,sh3ysh3y, If only there is another option, we wud not call for you to run Sir. #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/ER5IcYwyH6,,,
264,Gabby_09, @piaranada You are doing an EXCELLENT JOB! Well Done!  Take care deary! #phvote  #DuterteVisitsUPLB #PHVoteDuterte,,,,
265,imalervaliciouz, Pwede bang paunahin mo na yung chopper mo? Mukhang siya naman yung nagmamadali eh. #DuterteVisitsUPLB  https://t.co/EmTGqacw7p,,,,
266,Ideal_Views, #PHVoteDuterte #DuterteVisitsUPLB https://t.co/4PbyJ5ihLJ,,,,
267,iam4federalism, Miss ko tuloy Iskolar ng Bayan days ko. Di bale. Education not wasted dahil #PHVoteDuterte ako. #DuterteVisitsUPLB  https://t.co/XNLBdT3HFA,,,,
268,chichaychi, Hey student let him talk Phil governance is diff from local..education really s priority  #DuterteVisitsUPLB #Duterte2016 #DuterteCayetano,,,,
269,wielsonf, Donate ka ng mga server at faster internet #DuterteVisitsUPLB https://t.co/8uFm5DyzIn,,,,
270,nadinesoinlove, Wish i was at elbi today.huhu #DuterteVisitsUPLB,,,,
271,EscobalJessie, Patunay lng ito na halos lahat ng tga UPLB ay nka supprta kay Mayor.#DuterteVisitsUPLB https://t.co/zuH6GOst0u,,,,
272,twit2millions, @JACKLONG143 #DuterteVisitsUPLB,,,,
273,palquintos, #DuterteVisitsUPLB Ano ba yang nagtatanong na yan!!,,,,
274,Duterte4Pres16, Kung ayaw may dahilan. Kung gusto maraming paraan. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/T5c7xoxaF9,,,,
275,Conniegchow, @kensanity007 mayroon nmn mga 3 second lang s news editted p ung nice one they will never quote #DuterteVisitsUPLB,,,,
276,Faerie0310, Gaguhan as source of entertainment. Very sad. #DuterteVisitsUPLB,,,,
277,noraiturn, Ano nang nangyayariiiiii???? Huhuhu  #DuterteVisitsUPLB,,,,
278,sh3ysh3y, Sorry Sir. #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/RQrUL79Og1,,,,
279,JACKLONG143,"Go digong!!! #DuterteVisitsUPLB
isko_algorithm, Hmmm. bilis ah. #DuterteVisitsUPLB  https://t.co/EHdiYsNNul
twit2millions, @CyberChangge #DuterteVisitsUPLB
pinaymomspeaks, Kasing bagal at labo ata ng gobyerno ang livestream ng UPLB.  #PHVoteDuterte #DuterteVisitsUPLB
twit2millions, @cgpanao #DuterteVisitsUPLB
GuienEPGarma, Last question? That was rather quick. #DuterteVisitsUPLB https://t.co/AXdDYZivz1
imalervaliciouz, Si Duterte ay parang isang estudyanteng hindi nakapag-aral para sa quiz kahit alam na niyang scheduled na ito. #DuterteVisitsUPLB
EscobalJessie, Tumpak!#DuterteVisitsUPLB  https://t.co/yRdIGu03Q2
twit2millions, @merilla2010 #DuterteVisitsUPLB
uplbperspective, Last question wil be entertained now #DuterteVisitsUPLB
Duterte4Pres16, Let us continue this until the most awaited May 9 polls! #DuterteVisitsUPLB #PHVoteDuterte https://t.co/ToeqQcd9PE
GuienEPGarma, Nakapag-walking na kami ng mga aso sa bahay, hindi pa bumalik ang live stream. #DuterteVisitsUPLB
sh3ysh3y, We know Digong. #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/KbQE8azNE2
wielsonf, Supporters talaga? Lahat sila?  #DuterteVisitsUPLB  https://t.co/7OHBIjg3A5
isabellamari, Patapos na? Iksi ng open forum #DuterteVisitsUPLB
cgpanao, Maka goodvibes pag mag trending na si Davao City Mayor Duterte #PHVoteDuterte #DuterteVisitsUPLB
twit2millions, @cgpanao #DuterteVisitsUPLB
pinaymomspeaks, Retweeted bicolboi(KSA) (@merilla2010):thank you UPLB for your warm welcome!#DuterteVisitsUPLB #Duterte2016... https://t.co/xPbbwrt0EH
jozen, #DuterteVisitsUPLB  go go DUCAY
CyberChangge, But what is 6 years? As long as our children's future is better than what we have now then go #DuterteVisitsUPLB <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/14BSY7iZ5u
uplbperspective, Celestial requests for extension of Q&amp;A. Duterte explains his chopper needs to leave early. #DuterteVisitsUPLB
rickrick888, Q: What are your concrete/step by step plans in realizing your promises? #PHVoteDuterte #DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcoﾅ
rickrick888, #PHVoteDuterte says he can entertain two more questions from the UPLB students. #DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) Marchﾅ
rickrick888, Many UPLB students lining up to ask Duterte a question. #PHVoteDuterte https://t.co/uaNGjrRMob #DuterteVisitsUPLB | via piaranada #PHVoteﾅ
rickrick888, #PHVoteDuterte: I am a Catholic but I will bring back family planning.#DuterteVisitsUPLB #PHVoteﾗ Rappler (rapplerdotcom) March 11, 2016
kensanity007, Shoutout GMA7 &amp; ABS-CBN for not covering the Duterte forum in UPLB. Biased Media, Biased Network. #DuterteVisitsUPLB #PHVoteDuterte
cgpanao, Tabang kamo na pud tweet hahahahakatawa #PHVoteDuterte #DuterteVisitsUPLB
merilla2010, thank you UPLB for your warm welcome!#DuterteVisitsUPLB #Duterte2016  https://t.co/fStM3Tmb7M
sh3ysh3y, I do not think so. He is a strategist.#PHVoteDuterte #DuterteVisitsUPLB  https://t.co/w7zDXCgiBK
RRD_Philippines, ""@UPLBOfficial: Line 1 of 2 of #UPLB students waiting to ask questions. #DuterteVisitsUPLB https://t.co/jY9rg9HjWL""
cgpanao, Duterte not just visit you but he cares for you #PHVoteDuterte #DuterteVisitsUPLB
Dew_Death, Sana may nagtanong about gender equality and human rights. #DuterteVisitsUPLB
twit2millions, @elladapotpot haha sabi ko na nga ba eh  #DuterteVisitsUPLB
paalexalex, Nasan si Yvann? Be, magtanong ka kay Duterte please. :3  Hahaha. #DuterteVisitsUPLB
aawrong, Walang nakagets, ibig sabihin kumukuha pa ng permission ng gagawin sa asawa niya.#DuterteVisitsUPLB
cgpanao, Malapit na ang Araw ng Davao at Malapit na rin Birthday ni Mayor Duterte Orayytt #PHVoteDuterte #DuterteVisitsUPLB
chichaychi, @gjcandres implementation of the law..people wil think twice b4 doing something bad  #DuterteVisitsUPLB #Duterte2016 #DuterteCayetano
hzn_apoduwaling, Kakaloka tong Mayor ko. Humor is in his system. So Visayan and I understand his character #DuterteVisitsUPLB  https://t.co/iMlPBiKBus
merilla2010, @karlaobispo when corruption has stop &amp; taxes are collected properly we can have enough funds to do it..!#DuterteVisitsUPLB
EscobalJessie, Mabuti nman at naireport dn nila#DuterteVisitsUPLB #PHVoteDuterte  https://t.co/vFOdHBEiQY
krisbewla, Duterte: Kaming mga taga-Mindanao eh parang hindi kasama sa Pilipinas. #DuterteVisitsUPLB
Gabby_09, Very realistic approach than FREE LUNCH. #DuterteVisitsUPLB #PHVoteDuterte #PHVoteDuterte #DuterteCayetano  https://t.co/lVhJWI8qzh
elladapotpot, Livestream is up and running again! Thanks UPLB ITC! #DuterteVisitsUPLB
rehinamei, Sa mga ngtatanong san kukunin pera para sa sweldo ng teachers, I believe we have lots of it. Nung APEC summit pa lang e. #DuterteVisitsUPLB
engrsypadilla25, Duterte for President<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A> Change is coming!#DuterteVisitsUPLB  https://t.co/RfLSGY1kod
cielocons, #DuterteVisitsUPLB basketball team hahahaha
EscobalJessie, Ang saya lng ng lhat.#DuterteVisitsUPLB  https://t.co/a0s8pm3NzY
chichaychi, @karlaobispo budget allocations ate  #DuterteVisitsUPLB #Duterte2016 #DuterteCayetano
sh3ysh3y, #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/H8fn8fiKu1
karlaobispo, Waiting for someone to ask Duterte about women's rights. #DuterteVisitsUPLB
CyberChangge, Hahaha dyan ka natitira Sir eh sa mga da moves na ganyan #DuterteVisitsUPLB  https://t.co/Mv9m76ml1P
justnattnatt, Duterte seems to be the ""one of us"" presidential candidate. He isn't above &amp; sure as hell not below us. He is one of us. #DuterteVisitsUPLB
GeraldEmld, Mas marami pang nasabi yung mga nagdadaldalan sa livestream #DuterteVisitsUPLB
yellfordanielle, Naka-inom ka ba, bruh? Answer the questionsssss!!  #DuterteVisitsUPLB
EscobalJessie, No one other than Duterte lng.#DuterteVisitsUPLB #PHVoteDuterte  https://t.co/rFoKD8hRBm
anondrogynous, More promises to fix everything (everything!?) and so much self-contradiction. That's all I got from #DuterteVisitsUPLB.
sh3ysh3y, #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/UBNh130bex
engrsypadilla25, Takot sila sa totoong tao! Duterte for President!<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>#DuterteVisitsUPLB  https://t.co/8k5ZBqpVBn
jozen, #DuterteVisitsUPLB
cgpanao, Hold on #PHVoteDuterte #DuterteVisitsUPLB
cgpanao, Duterte is just doing his job purely no string attached #PHVoteDuterte #DuterteVisitsUPLB
marianpogi, I expected a lot of putangina from you. What you gave were loads of bullshits. Berigud #DuterteVisitsUPLB https://t.co/Z9dqpGgKk6
sh3ysh3y, Humour, Intelligence, Compassion.Thats Du30! #PHVoteDuterte #DuterteVisitsUPLB  https://t.co/YHuJCTwJsc
yellfordanielle, Duterte's not answering the questions! Ano? Mema lang? #DuterteVisitsUPLB
karlaobispo, 100k na daw salary ng mga police pag si Duterte nanalo. Where are we going that big amount? #DuterteVisitsUPLB
UPLBOfficial, Line 1 of 2 of #UPLB students waiting to ask questions. #DuterteVisitsUPLB https://t.co/taIgHGjE1L
gjcandres, Tanungin sana kung paano gagawin in 3 to 6 months taking into account na mabagal ang justice system natin. #DuterteVisitsUPLB
aawrong, The public is invited pa more #DuterteVisitsUPLB
Duterte4Pres16, A leader who has a true perception of the ground will have the most apt decisions #DuterteVisitsUPLB #PHVoteDuterte https://t.co/Vm0l0iTaMy
cgpanao, Duterte is a simple leader aims to uplift the lives of every filipino #PHVoteDuterte #DuterteVisitsUPLB
isko_algorithm, Ganto na lang. kung sakaling pro libing sa LNMB ang manalong presidente, magrally na lang tayo against it! #DuterteVisitsUPLB
uplbperspective, Duterte: Federalism is a long process. #DuterteVisitsUPLB
aprll__, Nakita si Mayor Duterte <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#DuterteVisitsUPLB
kathlysse, Students take the photo opportunity with Sen. Allan Peter Cayetano #dutertevisitsuplb @ DL Umaliﾅ https://t.co/cOjPPHAFQ4
paalexalex, Sir, give people more time to ask you so that we'll know if you can handle stress. #DuterteVisitsUPLB
EscobalJessie, Bsta solid Duterte ako.#DuterteVisitsUPLB #PHVoteDuterte  https://t.co/WTQ7I3iqzM
sh3ysh3y, #DuterteVisitsUPLB #PHVoteDuterte  https://t.co/imzHVuchtm
mitchybeetchy, Totoo! #DuterteVisitsUPLB  https://t.co/lleJ4YchXr
sh3ysh3y, #PHVoteDuterte #DuterteVisitsUPLB  https://t.co/zfh20kclT4
karlaobispo, Dear Duterte, maipapangako mo ba na magiging maayos ang internet connections sa mga pampublikong paaralan tulad ng UP? #DuterteVisitsUPLB
KALIMDOR,Walang pera", walang problema. Maraming tao ang nais ang tunay na pagbabago.#DuterteVisitsUPLB #PHVoteDuterte https://t.co/wJNqxjzdja,,,
280,merilla2010, Duterte has the courage and ability to solve Ph problems!#DuterteVisitsUPLB #Duterte2016  https://t.co/GtvwZR3eLR,,,,
281,cgpanao, A man with a big Heart. Duterte #PHVoteDuterte #DuterteVisitsUPLB,,,,
282,aawrong, Bayaran niyo kaya yung chopper niya pra makapagtanong kayo lahat. #DuterteVisitsUPLB,,,,
283,anondrogynous, Lol. He also promised to raise cops' salaries to 100k. Dami nating pera ah. #DuterteVisitsUPLB https://t.co/tfTwXhp9au,,,,
284,twit2millions, #DuterteVisitsUPLB https://t.co/5Q5hY9tAAu,,,,
285,cgpanao, Unstoppable Man. Duterte #PHVoteDuterte #DuterteVisitsUPLB,,,,
286,KALIMDOR,"Salamat, Pandayan Bookshop. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/bWWhYf0vo0
wielsonf, *follows the  #DuterteVisitsUPLB stream*Nakakatakot yung cult-like following niya
imalervaliciouz, Oh bakit dalawang questions nalang? Di na ba kaya today? #DuterteVisitsUPLB  https://t.co/pOYjtp2mDC
marianpogi, HAHAHAHAHAHA PURO BULLSHIT HAHAHAHAHAHA FUNNY MO 'TOL #DuterteVisitsUPLB  https://t.co/aS8rzwOW13
isabellamari, I second this! #DuterteVisitsUPLB  https://t.co/trbdmR0jmu
karlaobispo, Bonus Question sa Quiz:How many times did Duterte say PI in his speech? #DuterteVisitsUPLB
rapplerdotcom, Q: What are your concrete/step by step plans in realizing your promises?  #PHVoteDuterte #DuterteVisitsUPLB #PHVote
uplbperspective, Celestial: All of those that you campaigned is full of promises. How would you materialize all your promises in 6 months? #DuterteVisitsUPLB
Ideal_Views, #PHVoteDuterte #DuterteVisitsUPLB https://t.co/17pVosGbYF
rehinamei, Ayan na may tanong na about concrete plans #DuterteVisitsUPLB
juncobalmeo, Uy si USC chair!!! Magsorry ka muna sa mga estudyante ulul! #DuterteVisitsUPLB
isko_algorithm, @iam4federalism @cutechikkadoll something PNoy and Marcos will never understand. anyway, di pa naman ako decided. haha. #DuterteVisitsUPLB
inakorsss, Hala sya sleepover daw lol #DuterteVisitsUPLB
KALIMDOR,Blind your eyes not with Money that will fade", but with the Future of your country.#DuterteVisitsUPLB https://t.co/CelnH3DNMC,,,
287,elladapotpot, I hope someone ask him about women rights and empowerment. #DuterteVisitsUPLB,,,,
288,rapplerdotcom, #PHVoteDuterte says he can entertain two more questions from the UPLB students. #DuterteVisitsUPLB #PHVote,,,,
289,karlaobispo, OMG bakit not working ang live streaming kung kelan Q&amp;A na?!#DuterteVisitsUPLB,,,,
290,engrsypadilla25, Set a side muna ang lovelife! Dito muna tayo kay Duterte!<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A> Tapang at Malasakit! Duterte for President<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>#DuterteVisitsUPLB,,,,
291,oh_maydora, @oh_maydora #DuterteVisitsUPLB,,,,
292,sheenahtanPH, Is Rappler the only media agency covering #DuterteVisitsUPLB? Wow, anyare sa iba? May kinikilingan?,,,
293,Duterte4Pres16, Realistic solutions for existent problems. That's what he has to offer. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/xteh7PrOvb,,,,
294,rapplerdotcom, Many UPLB students lining up to ask Duterte a question. #PHVoteDuterte https://t.co/VH33MPDXj2 #DuterteVisitsUPLB | via @piaranada #PHVote,,,,
295,uplbperspective, Duterte: We have 4 million drug addicts. Lahat naman ng krimen halos dyan (use of drugs) nagmumula eh #DuterteVisitsUPLB,,,,
296,cutechikkadoll, Kahit na-waley ang livestream sa pinaka-exciting na part, salamat parin sa effort, UPLB! #DuterteVisitsUPLB,,
297,EscobalJessie, Wla ng iba duterte lng#DuterteVisitsUPLB #PHVoteDuterte https://t.co/OPxoFlXVUH,,,,
298,KALIMDOR,"If Congress will continue their self-serving ways, lets just abolish it. No to Pork Barrel! #DuterteVisitsUPLB https://t.co/1XEAfqs0Ql
Ideal_Views, #PHVoteDuterte #DuterteVisitsUPLB https://t.co/Ut5yiGmRNK
imalervaliciouz, Well t'was a good thing that education is one of his major priorities. Or else, di na siya makakalabas ng buhay. Chos. #DuterteVisitsUPLB
jefk_rew, Ano Nganga kayo SAGOT n Mayor! #DuterteVisitsUPLB #PHVoteDuterte
bloodbuzzed, [checks twitter] [sees #DuterteVisitsUPLB trending] [browses for literally a minute] [loses all hope]
kensanity007, Solid Duterte ako. DDS Warriors. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>#PHVoteDuterte #DuterteVisitsUPLB
Duterte4Pres16, Practical solutions can only come from able leaders like Duterte. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/yGkxMnuwkC
KALIMDOR,Salamat UPLB. :) #DuterteVisitsUPLB https://t.co/lXOsXLckgP",,,,
299,fayeeemous, Dahil masyadong malinaw yung wide screen, uuwi na lang ako. Manonood na lang ako ng news. Haha!#DuterteVisitsUPLB,,,
300,sh3ysh3y, @EscobalJessie @uplbperspective okay lang yan. Ganun tlga pag may hinahab. <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>#PHVoteDuterte #DuterteVisitsUPLB,,,,
301,yellfordanielle, Bakit po natin dina-divert ang topic? Dahil hindi natin maintindihan at masagot ang tanong? #DuterteVisitsUPLB,,,,
302,mapetiteangela, https://t.co/NPOKAGVKhj - NOT WORKING! Q&amp;A pa naman! &lt;/3 #DuterteVisitsUPLB,,,,
303,CyberChangge, #fact #DuterteVisitsUPLB  https://t.co/3w3hExlLWV,,,,
304,eninyaa, sucks I can't be there right now #DuterteVisitsUPLB,,,,
305,jacquesLB, Salamat ITC!!!! #DuterteVisitsUPLB,,,,
306,akosileann, nairirnig ko yung boses ni ate Denise. grabe ingay nila sa likod.. haha GENESSSS! #DuterteVisitsUPLB,,,,
307,oh_maydora, https://t.co/u1Rz1uGNW9 #DuterteVisitsUPLB,,,,
308,Duterte4Pres16, A leader who adjusts with the fast changing world. #DuterteVisitsUPLB #PHVoteDuterte https://t.co/dRDQ2Pyw2Q,,,,
309,pinaymomspeaks, Yung livestreamn ng UPLB parang gobyerno. Putul putol. Palpak. Labo. #PHVoteDuterte #DuterteVisitsUPLB,,,,
310,yellfordanielle, Paano tayo napunta sa family planning kung ang discussion ay whether more budget should be given 2 education or defense? #DuterteVisitsUPLB,,,,
311,paalexalex, Yung mga nasa loob, please. May magtanong sana tungkol sa women's rights at gender equality. #DuterteVisitsUPLB,,,
312,aawrong, Daming nagtatanong ah. Paupuin na lang lahat tapos lahat na lang magtatanong isa isa. #DuterteVisitsUPLB,,,,
